university,subject,year,chinese,english,mathA,mathB,physics,chemistry,biology,history,geography,citizen,average,0
國立臺灣大學,生物產業傳播暨發展學系,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,83.6123,86.0715
國立臺灣大學,機械工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,81.32,86.0326
國立清華大學,材料科學工程學系甲組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,81.27,86.0024
國立臺灣大學,醫學工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,81.21,85.966
國立臺灣大學,圖書資訊學系,108,1.25,1.25,NULL,1,NULL,NULL,NULL,1,NULL,1,83.1,85.9131
國立政治大學,風險管理與保險學系,108,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,86.65,85.9086
國立臺灣大學,化學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,81.1,85.8995
國立政治大學,企業管理學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,87.1,85.8427
國立政治大學,統計學系社會組,108,1.5,1.5,NULL,2,NULL,NULL,NULL,1,1,NULL,83.8714,85.8249
國立清華大學,材料科學工程學系乙組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.78,85.7122
國立清華大學,工學院學士班,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.69,85.6603
國立臺灣大學,哲學系,108,1,1,NULL,1,NULL,NULL,NULL,1,NULL,1,82.3,85.6546
國立政治大學,經濟學系,108,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,86.8178,85.6309
國立臺灣大學,日本語文學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,82.6333,85.6272
國立政治大學,財政學系,108,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,86.1875,85.6135
國立政治大學,會計學系,108,1.5,2,NULL,2,NULL,NULL,NULL,1,1,NULL,83.6,85.5861
中國醫藥大學,藥學系,108,1,1,1,NULL,NULL,1,1,NULL,NULL,NULL,81.79,85.5811
國立臺灣大學,中國文學系,108,1.5,1.25,NULL,1,NULL,NULL,NULL,1.25,1,NULL,82.135,85.542
國立清華大學,經濟學系第2組,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,86.6,85.5302
國立陽明大學,學士班大一大二不分系,108,NULL,1.25,1,NULL,1,1.25,1.5,NULL,NULL,NULL,80.585,85.5182
國立政治大學,資訊管理學系社會組,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,86.58,85.518
國立臺灣大學,社會工作學系,108,1.25,1.25,NULL,1,NULL,NULL,NULL,1,NULL,1,82.5145,85.4757
國立東華大學,幼兒教育系(公費)花蓮限原民,108,2,2,NULL,1,NULL,NULL,NULL,1,NULL,2,83.7725,85.4731
國立臺灣大學,工商管理學系科技管理組,108,1,2,2,NULL,1,1,NULL,NULL,NULL,NULL,80.8143,85.4633
國立臺灣大學,生命科學系,108,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,79.07,85.4539
國立臺灣大學,醫學檢驗暨生物技術學系,108,1,1,1,NULL,NULL,1,1,NULL,NULL,NULL,81.57,85.4415
國立臺灣大學,職能治療學系,108,1.25,1.5,1,NULL,NULL,NULL,1,NULL,NULL,NULL,82.9958,85.3988
國立臺灣大學,公共衛生學系,108,NULL,1.25,1.25,NULL,NULL,1,NULL,NULL,NULL,NULL,79.6257,85.3719
國立成功大學,電機工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.18,85.3664
國立臺灣師範大學,教育心理與輔導學系,108,1,1.25,NULL,1.25,NULL,NULL,NULL,1,NULL,1,82.1782,85.2764
國立臺灣大學,工程科學及海洋工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.02,85.2743
國立政治大學,民族學系,108,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.25,84.1846,85.2493
國立臺中教育大學,數學教育學系(公費)-臺南市,108,1,2,2,NULL,1,1,NULL,NULL,NULL,NULL,80.4086,85.2416
國立臺北大學,法律學系財經法組,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,1,82.605,85.2231
國立臺灣師範大學,特殊教育學系(公費)-臺東縣,108,1.25,1.25,NULL,1,NULL,NULL,NULL,1,NULL,1,81.9618,85.0483
國立交通大學,管理科學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,85.78,85.0011
國立清華大學,動力機械工程學系甲組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.44,84.969
國立交通大學,材料科學與工程學系乙組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.4,84.948
國立臺灣大學,戲劇學系(女),108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,81.7,84.9452
國立中興大學,化學系(公費)-花蓮縣,108,1,1.5,2,NULL,1,2,NULL,NULL,NULL,NULL,79.8973,84.9398
國立臺灣大學,農業化學系,108,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,78.05,84.9248
國立陽明大學,物理治療暨輔助科技學系,108,NULL,1.25,1,NULL,1,1,1.25,NULL,NULL,NULL,78.8073,84.9191
國立政治大學,歐洲語文學系德文組,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,81.58,84.8652
國立清華大學,物理學系物理組(天文物理組),108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.24,84.8641
國立中央大學,財務金融學系,108,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,85.145,84.8488
國立成功大學,資訊工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.18,84.8326
國立清華大學,經濟學系第1組,108,1,2,NULL,2,NULL,NULL,NULL,1,1,NULL,82.1857,84.8296
國立交通大學,電子物理學系光電奈米科學組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.15,84.8168
國立政治大學,歐洲語文學系西班牙文組,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,81.4583,84.7841
國立成功大學,會計學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,85.48,84.7804
國立臺灣大學,生物機電工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.08,84.7801
國立臺北大學,法律學系司法組,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,1,82.0333,84.7785
國立成功大學,全校不分系學士學位學程,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.07,84.7749
國立清華大學,動力機械工程學系乙組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.05,84.7644
國立政治大學,外交學系,108,1.5,1.75,NULL,1.25,NULL,NULL,NULL,1,1,NULL,81.6431,84.7584
國立交通大學,奈米科學及工程學士學位學程,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.02,84.7486
國立臺灣大學,心理學系,108,1,1,1,NULL,NULL,1,1,NULL,NULL,NULL,80.49,84.744
國立臺灣大學,土木工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.92,84.6881
國立政治大學,地政學系土地管理組,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,81.42,84.6048
國立中興大學,獸醫學系,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,81.0662,84.5947
國立清華大學,物理學系物理組(甲組一般組),108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.716,84.5604
國立臺北大學,金融與合作經營學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,85.14,84.5302
國立臺灣大學,戲劇學系(男),108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,81.0417,84.5065
國立清華大學,化學工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.62,84.5004
國立臺北大學,歷史學系,108,1.25,1.25,NULL,NULL,NULL,NULL,NULL,1.5,1,1,79.6267,84.4993
國立政治大學,歷史學系,108,1,1,NULL,1,NULL,NULL,NULL,1.5,1,NULL,79.5273,84.471
國立政治大學,歐洲語文學系法文組,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,80.9717,84.4605
國立交通大學,電子物理學系電子物理組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.506,84.429
國立政治大學,公共行政學系,108,1,1.5,NULL,1.25,NULL,NULL,NULL,NULL,NULL,1.25,83.32,84.4185
國立政治大學,日本語文學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,80.9,84.4142
國立成功大學,法律學系,108,1,1,NULL,1,NULL,NULL,NULL,1,NULL,1,80.44,84.4025
國立交通大學,光電工程學系,108,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,78.1892,84.3395
國立臺灣大學,動物科學技術學系,108,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,76.88,84.327
國立清華大學,物理學系光電物理組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.33,84.3189
國立臺北大學,法律學系法學組,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,1,81.3833,84.3157
國立政治大學,傳播學院不分系社會組,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,1,81.3667,84.3039
國立政治大學,韓國語文學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,80.675,84.2689
國立成功大學,經濟學系,108,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,84.9091,84.2438
國立中山大學,資訊工程學系甲組,108,NULL,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,75.19,84.2207
國立清華大學,計量財務金融學系甲組,108,1,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79.745,84.2169
國立清華大學,理學院學士班,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.16,84.2125
國立臺灣大學,大氣科學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.16,84.2125
國立政治大學,英國語文學系,108,1.5,2,NULL,1,NULL,NULL,NULL,1,1,NULL,80.9692,84.2109
國立清華大學,工程與系統系(智慧奈米組),108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.09,84.1687
國立政治大學,地政學系土地資源規劃組,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,80.6615,84.1228
國立交通大學,理學院科學學士學位學程甲組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.01,84.1186
國立成功大學,企業管理學系,108,1,1.25,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,83.5169,84.0556
國立清華大學,外國語文學系,108,1,2,NULL,1,NULL,NULL,NULL,1,1,NULL,80.1333,84.0319
國立臺灣大學,生物環境系統工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.84,84.0204
國立臺灣大學,地質科學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.72,83.9515
國立政治大學,政治學系,108,1.5,1.5,NULL,1.25,NULL,NULL,NULL,NULL,NULL,1,83.0343,83.9514
國立政治大學,社會學系,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,1,83.1418,83.9358
國立政治大學,哲學系,108,1.25,1.25,NULL,1.25,NULL,NULL,NULL,1,NULL,1,80.2748,83.8739
國立臺灣大學,護理學系,108,1,1,1,NULL,NULL,1,1,NULL,NULL,NULL,78.99,83.8669
國立中山大學,財務管理學系,108,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,83.5625,83.8619
國立成功大學,材料科學及工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.55,83.8539
國立嘉義大學,獸醫學系,108,1,1.25,1,NULL,NULL,1.25,1.25,NULL,NULL,NULL,79.4104,83.8435
國立清華大學,工程與系統系(低碳綠能組),108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.52,83.8366
國立清華大學,生命科學院學士班,108,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,75.74,83.8163
國立中興大學,法律學系,108,1.5,1,NULL,1,NULL,NULL,NULL,1,NULL,1.5,80.6917,83.8155
國立陽明大學,醫學生物技術暨檢驗學系,108,NULL,1.25,1,NULL,1,1.25,1.25,NULL,NULL,NULL,76.7791,83.8062
國立臺北大學,財政學系,108,1.25,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,79.7328,83.768
國立中央大學,經濟學系,108,1.25,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,84.0381,83.7603
國立成功大學,都市計劃學系(社會組),108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,80.0585,83.7505
國立中央大學,資訊工程學系,108,1,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,78.175,83.7394
國立政治大學,教育學系,108,1,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,82.975,83.703
國立臺灣師範大學,華語文教學系應用華語文學組,108,2,2,NULL,NULL,NULL,NULL,NULL,1,1,NULL,81.0833,83.6963
國立清華大學,原子科學院學士班,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.22,83.6643
國立政治大學,東南亞語言文化學士學位學程,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,79.705,83.6636
國立成功大學,物理治療學系,108,1,1.25,1,NULL,1,NULL,1,NULL,NULL,NULL,78.0191,83.6608
國立中興大學,財務金融學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,83.7,83.6581
國立清華大學,藝術學院學士班,108,1.25,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,83.4118,83.6565
國立清華大學,數學系甲組(數學組),108,1,1.5,2,NULL,1.5,1,NULL,NULL,NULL,NULL,76.6357,83.6298
國立交通大學,外國語文學系,108,1.5,2,NULL,1,NULL,NULL,NULL,1,1,NULL,80.0308,83.6179
國立政治大學,阿拉伯語文學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1.25,1,NULL,79.1888,83.6091
國立臺灣師範大學,國文學系,108,2,1.5,NULL,NULL,NULL,NULL,NULL,1,1,NULL,80.7873,83.6064
國立政治大學,斯拉夫語文學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,79.5883,83.5966
國立中正大學,財經法律學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,1,80.275,83.5915
國立交通大學,機械工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.08,83.5839
國立清華大學,化學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.08,83.5839
國立臺北大學,應用外語學系,108,1.5,2,NULL,NULL,NULL,NULL,NULL,1,1,NULL,80.2,83.5758
國立陽明大學,生物醫學工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.99,83.5324
國立臺灣師範大學,音樂學系,108,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,82.205,83.5264
國立臺灣師範大學,臺灣語文學系,108,1.5,1.5,NULL,NULL,NULL,NULL,NULL,1,1,1.5,79.2538,83.5173
國立高雄師範大學,工業科教系教訓組(公費)臺南,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.96,83.5158
國立陽明大學,生命科學系暨基因科學研究所,108,NULL,1.25,1,NULL,1,1.25,1.5,NULL,NULL,NULL,76.6183,83.5035
國立交通大學,傳播與科技學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,79.3917,83.4837
國立中央大學,英美語文學系,108,1.5,2,NULL,NULL,NULL,NULL,NULL,1.25,1,NULL,79.7043,83.4751
國立臺灣大學,地理環境資源學系A組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.85,83.455
國立臺灣大學,植物病理與微生物學系,108,1,1,1,NULL,NULL,1,1,NULL,NULL,NULL,78.35,83.4537
國立臺北大學,統計學系,108,1,1.25,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,82.8933,83.4499
國立臺灣大學,農業經濟學系,108,1.5,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79.3818,83.4439
國立中央大學,生醫科學與工程學系,108,NULL,1,NULL,NULL,1.25,1.25,NULL,NULL,NULL,NULL,77.8229,83.3923
國立中央大學,法國語文學系,108,1.5,2,NULL,NULL,NULL,NULL,NULL,1.25,1,1,78.9259,83.3389
國立清華大學,數學系乙組(應用數學組),108,1,1.5,2,NULL,1.5,1,NULL,NULL,NULL,NULL,76.0714,83.3344
國立臺灣大學,昆蟲學系,108,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,74.64,83.3295
國立中央大學,電機工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.57,83.3001
國立臺灣師範大學,教育學院學士班,108,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,1,81.75,83.2992
國立臺灣大學,農藝學系,108,1,1,1,NULL,NULL,1.25,1.25,NULL,NULL,NULL,78.5145,83.2986
國立臺南大學,英語學系(公費)-臺南市,108,1.5,2,NULL,1.5,NULL,NULL,NULL,1,1,NULL,79.5714,83.292
國立臺北大學,會計學系,108,1,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,82.6444,83.2902
國立清華大學,醫學科學系,108,NULL,1.5,1,NULL,1,1.5,1.5,NULL,NULL,NULL,76.5308,83.283
國立中興大學,會計學系,108,1,2,NULL,2,NULL,NULL,NULL,1,1,NULL,79.4857,83.2603
國立清華大學,生醫工程與環境科學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.49,83.2559
國立成功大學,歷史學系,108,1.25,1.25,NULL,NULL,NULL,NULL,NULL,1.5,1,NULL,78.322,83.2557
